Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
12/08/2018,TOYT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2865283
09/17/2018,TOYT,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2859338
12/08/2018,NISS,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2865281
10/11/2018,CADI,4T,,SIL,FLT691,IA,10300 S. Doty,(773) 568-8495,2861012
12/08/2018,MERC,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2865282
09/17/2018,OLDS,4D,,GRY,638340,IL,10300 S. Doty,(773) 568-8495,2859339
11/16/2018,NISS,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6939517
11/16/2018,MERZ,4D,,BLK,G359181,IL,701 N. Sacramento,(773) 265-7605,6939516
12/09/2018,HYUN,LL,,TAN,837655,IL,701 N. Sacramento,(773) 265-7605,6942091
11/16/2018,DODG,PK,,BLK,18953ZB,IL,701 N. Sacramento,(773) 265-7605,6939513
10/12/2018,PONT,4T,,RED,581493,IL,701 N. Sacramento,(773) 265-7605,6936752
11/16/2018,PLYM,VN,,GRN,568643,IL,701 N. Sacramento,(773) 265-7605,6939518
09/13/2018,NISS,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2858901
09/18/2018,PONT,4D,,MAR,763T590,IL,10300 S. Doty,(773) 568-8495,2859360
11/16/2018,HOND,LL,,RED,979064,IL,701 N. Sacramento,(773) 265-1846,1538021
11/16/2018,CHEV,VN,,WHI,2238976B,IL,701 N. Sacramento,(773) 265-7605,6939533
11/16/2018,JEEP,LL,,BLK,594611,IL,701 N. Sacramento,(773) 265-7605,6939536
11/16/2018,INFI,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6939537
11/16/2018,TOYT,4D,,PLE,AK64495,IL,10300 S. Doty,(773) 568-8495,2863546
11/16/2018,TOYT,4D,,WHI,518466,IL,10300 S. Doty,(773) 568-8495,2863547
09/19/2018,ROV,LL,,BLK,AH89124,IL,701 N. Sacramento,(773) 265-7605,6934657
11/17/2018,FORD,4D,,WHI,AP54223,IL,10300 S. Doty,(773) 568-8495,2863588
11/17/2018,FORD,4D,,WHI,Z930600,IL,10300 S. Doty,(773) 568-8495,2863589
09/17/2018,PONT,LL,,WHI,WWJ110,IN,10300 S. Doty,(773) 568-8495,2859336
11/15/2018,MAZD,SW,,SIL,AQ47889,IL,701 N. Sacramento,(773) 265-7605,6939452
09/17/2018,LEXS,LL,,BLK,AW61374,IL,701 N. Sacramento,(773) 265-7605,6934518
11/15/2018,BUIC,4D,,SIL,AP44151,IL,10300 S. Doty,(773) 568-8495,2863517
11/15/2018,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2863528
12/09/2018,JEEP,LL,,SIL,AN56659,IL,701 N. Sacramento,(773) 265-7605,6941890
11/16/2018,CHEV,4D,,GRY,Z195614,IL,701 N. Sacramento,(773) 265-7605,6939460
12/09/2018,CHEV,LL,,RED,Q687194,IL,10300 S. Doty,(773) 568-8495,2865285
09/19/2018,NISS,LL,TK,SIL,,IL,701 N. Sacramento,(773) 265-7605,6934689
09/18/2018,CHEV,4D,,BLK,AY49610,IL,701 N. Sacramento,(773) 265-7605,6934560
09/19/2018,OLDS,4D,,BLK,AN68631,IL,10300 S. Doty,(773) 568-8495,2859410
12/09/2018,CHEV,4D,,GRY,L456463,IL,701 N. Sacramento,(773) 265-7605,6942067
09/19/2018,TOYT,4D,,GRY,AJ44106B,IL,400 E. Lower Wacker,(312) 744-7550,9929415
09/19/2018,CHEV,SW,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2859412
11/16/2018,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2863543
10/12/2018,JEEP,LL,TK,TAN,5568319,IL,701 N. Sacramento,(773) 265-7605,1807674
10/12/2018,CHEV,4T,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6936761
09/17/2018,FORD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2859344
09/17/2018,CHEV,VN,,WHI,AW28116,IL,701 N. Sacramento,(773) 265-7605,6934523
10/12/2018,PONT,4D,,WHI,A474598,IL,701 N. Sacramento,(773) 265-7605,6936763
11/15/2018,FORD,4D,,BLK,Z672885,IL,10300 S. Doty,(773) 568-8495,2863523
10/12/2018,SATU,LL,,SIL,AN21876,IL,701 N. Sacramento,(773) 265-7605,6936762
11/15/2018,CHRY,LL,,RED,AT46553,IL,10300 S. Doty,(773) 568-8495,2863524
10/12/2018,FORD,4D,,BLU,154U030,IL,10300 S. Doty,(773) 568-8495,2861031
12/09/2018,AUBN,4D,,BLU,E790751,IL,701 N. Sacramento,(773) 265-7605,6941891
12/09/2018,FORD,LL,TK,GRY,AT12458,IL,10300 S. Doty,(773) 568-8495,2865289
10/12/2018,FORD,LL,TK,WHI,S480306,IL,701 N. Sacramento,(773) 265-7605,6936773
11/16/2018,MERC,4D,,WHI,AT31002,IL,701 N. Sacramento,(773) 265-7605,6939459
11/16/2018,CHEV,4D,,GRY,Q622059,IL,701 N. Sacramento,(773) 265-7605,6939457
11/16/2018,TOYT,4D,,WHI,X819443,IL,701 N. Sacramento,(773) 265-7605,6939458
12/09/2018,VW,4D,,SIL,Q931515,IL,10300 S. Doty,(773) 568-8495,2865287
11/16/2018,INFI,4D,,BLK,AY78791,IL,701 N. Sacramento,(773) 265-7605,6939489
11/15/2018,NISS,4D,ALT,TAN,128U389,IL,10300 S. Doty,(773) 568-8495,2863488
11/16/2018,AUDI,4D,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1538016
11/16/2018,DODG,4D,,BLU,R616837,IL,701 N. Sacramento,(773) 265-7605,6939495
11/16/2018,FORD,LL,,,AQ51850,IL,701 N. Sacramento,(773) 265-7605,6939497
11/16/2018,MERZ,4D,,BLU,AU34277,IL,701 N. Sacramento,(773) 265-7605,6939494
11/16/2018,JEEP,LL,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6939496
11/16/2018,CHEV,LL,TK,GLD,,IL,701 N. Sacramento,(773) 265-7605,6939493
11/16/2018,TOYT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6939539
11/16/2018,CHEV,4D,MAL,TAN,L945430,IN,10300 S. Doty,(773) 568-8495,2863550
11/16/2018,CHEV,4D,,DGR,ECN230,IL,701 N. Sacramento,(773) 265-7605,6939542
11/16/2018,ACUR,LL,,TAN,873188,IL,10300 S. Doty,(773) 568-8495,2863551
09/17/2018,MERC,VN,,BLK,AP20674,IL,701 N. Sacramento,(773) 265-7605,6934527
12/09/2018,CHEV,4D,,SIL,R540513,IL,701 N. Sacramento,(773) 265-7605,6941904
11/16/2018,MERC,4D,,SIL,AJ22566,IL,701 N. Sacramento,(773) 265-7605,6939478
12/09/2018,CADI,LL,,BLK,AP72507,IL,10300 S. Doty,(773) 568-8495,2865387
12/10/2018,HOND,4D,,SIL,Z946463,IL,701 N. Sacramento,(773) 265-7605,6942122
12/09/2018,JEEP,LL,,WHI,Q310036,IL,701 N. Sacramento,(773) 265-7605,6941924
10/11/2018,HOND,2D,,BLU,ZU40580,IL,701 N. Sacramento,(773) 265-7605,6936749
12/09/2018,GMC,LL,TK,RED,K401397,IL,10300 S. Doty,(773) 568-8495,2865309
12/09/2018,PONT,LL,TK,PLE,AQ55186,IL,701 N. Sacramento,(773) 265-7605,6941906
11/16/2018,BUIC,LL,,BLK,AV85795,IL,10300 S. Doty,(773) 568-8495,2863533
11/16/2018,DODG,4D,,BLK,082445,IL,10300 S. Doty,(773) 568-8495,2863530
10/12/2018,HYUN,4D,,MAR,R413031,IL,701 N. Sacramento,(773) 265-1846,1537906
11/16/2018,CHEV,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2863557
11/16/2018,LEXS,4D,,SIL,Q575891,IL,10300 S. Doty,(773) 568-8495,2863555
10/10/2018,YAMA,AP,,,4716SF,MI,10300 S. Doty,(773) 568-8495,2860803
09/28/2018,FLEE,MH,,WHI,,IL,10300 S. Doty,(773) 568-8495,2860061
09/18/2018,VOLK,4D,,BLU,122U082,IL,701 N. Sacramento,(773) 265-1846,1537820
09/18/2018,HOND,4D,,BLK,Z428877,IL,701 N. Sacramento,(773) 265-7605,6934589
11/16/2018,HOND,4D,,WHI,AQ26539,IL,701 N. Sacramento,(773) 265-7605,6939486
11/16/2018,JAG,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,480786
10/12/2018,FORD,4D,,BLK,E712398,IL,10300 S. Doty,(773) 568-8495,2861136
11/16/2018,BUIC,4D,,MAR,AP73537,IL,701 N. Sacramento,(773) 265-7605,6939482
12/09/2018,JEEP,LL,,GRY,ACN7117,WI,701 N. Sacramento,(773) 265-7605,6941956
10/13/2018,LINC,4D,,BGE,E646124,IL,10300 S. Doty,(773) 568-8495,2861240
10/13/2018,FORD,4D,,BLK,AP51575,IL,10300 S. Doty,(773) 568-8495,2861239
10/15/2018,CHRY,VN,,GRY,,,701 N. Sacramento,(773) 265-7605,6937017
11/16/2018,KIA,LL,,BLK,AN69459,IL,701 N. Sacramento,(773) 265-1846,1538024
11/16/2018,CHEV,VN,,WHI,AW33625,IL,701 N. Sacramento,(773) 265-7605,6939553
10/16/2018,CHEV,LL,,BLK,AV87521,IL,10300 S. Doty,(773) 568-8495,2861366
11/16/2018,HOND,4D,,RED,V102311,IL,701 N. Sacramento,(773) 265-7605,6939552
11/17/2018,HOND,4T,,MAR,S947069,IL,701 N. Sacramento,(773) 265-7605,6939576
10/16/2018,TOYT,VN,,TAN,763618,IL,10300 S. Doty,(773) 785-9752,1718644
10/16/2018,HOND,4D,,RED,R485871,IL,701 N. Sacramento,(773) 265-7605,6937077
10/16/2018,HOND,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6937102
10/16/2018,SCIO,2D,,BLK,AD12501,IL,701 N. Sacramento,(773) 265-7605,6937106
11/17/2018,NISS,4T,,GRY,AE65593,IL,701 N. Sacramento,(773) 265-7605,6939589
10/18/2018,CHRY,4D,,BLK,273U092,IL,701 N. Sacramento,(773) 265-7605,6937278
11/17/2018,CHEV,PK,,WHI,2143165B,IL,701 N. Sacramento,(773) 265-7605,6939655
10/12/2018,CHEV,LL,,BLK,A908778,IL,10300 S. Doty,(773) 568-8495,2861077
10/12/2018,FORD,4D,,SIL,ZU88419,IL,10300 S. Doty,(773) 568-8495,2861078
09/18/2018,CHRY,4D,,BLK,N936101,IL,10300 S. Doty,(773) 568-8495,2859389
09/18/2018,FORD,4D,,TAN,372U000,IL,10300 S. Doty,(773) 568-8495,2859387
11/17/2018,NISS,4D,,SIL,AU95889,IL,10300 S. Doty,(773) 568-8495,2863571
09/19/2018,CHEV,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2859405
10/12/2018,FORD,LL,,GRN,ARMAHN,AL,10300 S. Doty,(773) 568-8495,2861086
11/17/2018,TOYT,VN,TK,TAN,AR88952,IL,10300 S. Doty,(773) 568-8495,2863572
11/17/2018,CADI,4D,,TAN,V752869,IL,10300 S. Doty,(773) 568-8495,2863570
11/17/2018,DODG,2D,,RED,AL73784,IL,701 N. Sacramento,(773) 265-7605,6939574
09/19/2018,DODG,VN,TK,GRY,575ZYH,WI,10300 S. Doty,(773) 568-8495,2859408
09/19/2018,AUDI,4D,,TAN,358741,IL,10300 S. Doty,(773) 568-8495,2859407
11/17/2018,TOYT,2T,,RED,756996,IL,701 N. Sacramento,(773) 265-7605,6939597
12/10/2018,FORD,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6942111
11/17/2018,CADI,4T,,WHI,00206353,IL,701 N. Sacramento,(773) 265-7605,6939599
12/10/2018,CHRY,VN,,SIL,GTL007,IA,10300 S. Doty,(773) 568-8495,2865411
12/10/2018,SATR,LL,,GRY,BA61200,IL,10300 S. Doty,(773) 568-8495,2865410
12/10/2018,CHEV,4D,,MAR,Q928505,IL,701 N. Sacramento,(773) 265-7605,6942112
11/17/2018,HOND,VN,,BLU,680936,IL,701 N. Sacramento,(773) 265-7605,6939648
11/17/2018,BUIC,4D,,SIL,AT54920,IL,701 N. Sacramento,(773) 265-7605,6939649
11/16/2018,PONT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2863564
10/12/2018,CHEV,4D,,GRY,592686,IL,10300 S. Doty,(773) 568-8495,2861088
11/16/2018,DODG,4D,,BLK,AQ50633,IL,701 N. Sacramento,(773) 265-7605,6939560
09/18/2018,FORD,VN,,WHI,BNA1252,AZ,10300 S. Doty,(773) 568-8495,2859359
09/18/2018,FORD,4D,,BLU,E282447,IL,701 N. Sacramento,(773) 265-7605,6934546
11/16/2018,DODG,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2863566
09/19/2018,JEEP,LL,CHE,BLK,AL79395,IL,701 N. Sacramento,(773) 265-7605,6934666
11/16/2018,PONT,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2863565
11/17/2018,NISS,4T,,BLK,A216701,IL,701 N. Sacramento,(773) 265-7605,6939603
12/09/2018,GMC,PK,,RED,,IL,10300 S. Doty,(773) 568-8495,2865316
11/17/2018,FORD,VN,EC2,WHI,AS32609,IL,10300 S. Doty,(773) 568-8495,2863580
09/19/2018,NISS,4D,,SIL,P502500,IL,10300 S. Doty,(773) 568-8495,2859403
09/19/2018,DODG,VN,,WHI,7421BH,IL,701 N. Sacramento,(773) 265-7605,6934664
12/09/2018,HOND,4D,,SIL,R338108,IL,701 N. Sacramento,(773) 265-7605,6941974
12/09/2018,BUIC,LL,,RED,E554592,IL,10300 S. Doty,(773) 568-8495,2865315
10/13/2018,JEEP,LL,,WHI,AP24400,IL,10300 S. Doty,(773) 568-8495,2861211
10/14/2018,CHEV,4D,,GRY,AQ61006,IL,701 N. Sacramento,(773) 265-7605,6936907
10/14/2018,CHEV,PK,TK,BLU,AT74788,IL,701 N. Sacramento,(773) 265-7605,6936909
10/14/2018,DODG,4D,,RED,K000844,IN,10300 S. Doty,(773) 568-8495,2861258
11/16/2018,MERC,4T,,SIL,307U602,IL,701 N. Sacramento,(773) 265-7605,6939561
11/16/2018,PONT,4T,,BLK,AW27273,IL,10300 S. Doty,(773) 568-8495,2863567
09/18/2018,TOYT,4D,,SIL,E705771,IL,701 N. Sacramento,(773) 265-7605,6934536
10/12/2018,HOND,4D,,GRY,AQ13736,IL,10300 S. Doty,(773) 568-8495,2861095
11/17/2018,KIA,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2863569
09/18/2018,FORD,LL,,BLU,AN36186,IL,701 N. Sacramento,(773) 265-7605,6934538
10/13/2018,KIA,4D,,RED,AD21861,IL,701 N. Sacramento,(773) 265-7605,6936855
10/13/2018,CHRY,4D,,BLK,5934460,IL,10300 S. Doty,(773) 568-8495,2861193
11/17/2018,TOYT,4D,,MAR,G393235,IL,701 N. Sacramento,(773) 265-7605,6939610
10/13/2018,PONT,2D,,SIL,AG88221,IL,701 N. Sacramento,(773) 265-7605,6936860
11/17/2018,CHEV,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6939612
10/13/2018,PONT,4D,,TAN,AQ52425,IL,10300 S. Doty,(773) 568-8495,2861196
10/13/2018,MITS,4D,,SIL,AQ13351,IL,701 N. Sacramento,(773) 265-7605,6936859
12/09/2018,CHEV,4D,,SIL,130VZD,WI,10300 S. Doty,(773) 568-8495,2865385
12/09/2018,NISS,LL,,GRY,CASS315,IL,10300 S. Doty,(773) 568-8495,2865324
10/14/2018,HOND,LL,,BLK,P941835,IL,10300 S. Doty,(773) 568-8495,2861269
11/17/2018,LINC,4D,,CRM,563068,IL,701 N. Sacramento,(773) 265-7605,6939614
11/17/2018,TOYT,4D,,GRY,S221308,IL,701 N. Sacramento,(773) 265-7605,6939613
11/17/2018,DODG,4D,,DBL,AA57620,IL,701 N. Sacramento,(773) 265-7605,6939609
11/17/2018,CHRY,4D,,GRY,AP68555,IL,701 N. Sacramento,(773) 265-7605,6939605
10/14/2018,CHEV,4D,,MAR,,,10300 S. Doty,(773) 568-8495,2861311
10/14/2018,CHRY,4D,,TRQ,,,10300 S. Doty,(773) 568-8495,2861315
12/09/2018,VOLK,4D,,BLK,AR76840,IL,701 N. Sacramento,(773) 265-7605,6941910
10/12/2018,ACUR,4D,,WHI,338U528,IL,701 N. Sacramento,(773) 265-7605,6936751
10/15/2018,HOND,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6936994
11/17/2018,FORD,LL,,BLK,AT59625,IL,701 N. Sacramento,(773) 265-7605,6939623
12/09/2018,JEEP,LL,,WHI,Q859973,IL,701 N. Sacramento,(773) 265-7605,6941909
10/12/2018,FORD,VN,,GRY,,,701 N. Sacramento,(773) 265-7605,6936782
11/17/2018,CHRY,4D,SEB,BLK,BB86535,IL,701 N. Sacramento,(773) 265-7605,6939619
12/09/2018,PONT,2D,,GRY,BB82192,IL,701 N. Sacramento,(773) 265-7605,6941908
10/15/2018,DODG,VN,,RED,AH45399,IL,701 N. Sacramento,(773) 265-7605,6937020
10/15/2018,PONT,4D,,RED,AV80205,IL,10300 S. Doty,(773) 568-8495,2861356
10/16/2018,NISS,4T,,BLK,ZY27648,IL,10300 S. Doty,(773) 568-8495,2861381
10/16/2018,OLDS,4T,,RED,281U830,IL,701 N. Sacramento,(773) 265-7605,6937048
10/16/2018,TOYT,4T,,WHI,,IL,10300 S. Doty,(773) 568-8495,2861382
10/17/2018,TOYT,4D,,GRY,Q525363,IL,701 N. Sacramento,(773) 265-7605,6937219
10/12/2018,DODG,4D,,BLK,H571273,IL,10300 S. Doty,(773) 568-8495,2861106
11/17/2018,TOYT,VN,TK,SIL,324952,IL,701 N. Sacramento,(773) 265-7605,6939620
10/12/2018,LINC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2861105
11/17/2018,CHEV,4D,,SIL,Q272255,IL,701 N. Sacramento,(773) 265-7605,6939660
12/09/2018,DODG,SW,,SIL,8977463,IN,10300 S. Doty,(773) 568-8495,2865320
11/17/2018,VOLK,2D,,RED,,IL,10300 S. Doty,(773) 568-8495,2863591
12/09/2018,SUBA,4D,,RED,AN46997,IL,701 N. Sacramento,(773) 265-7605,6942011
10/13/2018,CHEV,LL,,WHI,AT61452,IL,10300 S. Doty,(773) 568-8495,2861189
12/09/2018,PONT,4D,,WHI,BA36816,IL,701 N. Sacramento,(773) 265-7605,6942089
12/09/2018,GMC,LL,TK,TAN,BA36149,IL,701 N. Sacramento,(773) 265-7605,6942088
09/19/2018,,MC,,BLK,D114U2,IL,10300 S. Doty,(773) 568-8495,2859413
09/18/2018,NISS,4D,ALT,BLK,247045,IL,701 N. Sacramento,(773) 265-7605,6934559
12/09/2018,SATR,LL,,BLK,AK31468,IL,10300 S. Doty,(773) 568-8495,2865321
10/12/2018,HOND,4D,,BLK,PLK912,IL,701 N. Sacramento,(773) 265-1846,1718640
10/12/2018,KIA,LL,TK,WHI,,IL,701 N. Sacramento,(773) 265-7605,6936790
09/17/2018,NISS,4D,,GRY,Q34568,IL,701 N. Sacramento,(773) 265-7605,6959256
10/12/2018,PONT,VN,,TAN,340757,IL,701 N. Sacramento,(773) 265-7605,6936792
10/12/2018,TOYT,4D,,BLK,V463030,IL,701 N. Sacramento,(773) 265-7605,6936801
10/14/2018,CHEV,PK,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6936960
10/16/2018,CHEV,4D,,SIL,N257867,IL,10300 S. Doty,(773) 568-8495,2861372
10/16/2018,FORD,LL,,BLU,AV79655,IL,10300 S. Doty,(773) 568-8495,2861374
09/18/2018,CHEV,LL,,WHI,Q829350,IL,10300 S. Doty,(773) 568-8495,2859374
11/17/2018,FORD,4D,,RED,310403,IL,10300 S. Doty,(773) 568-8495,2863581
10/12/2018,CHRY,4D,,RED,AL76341,IL,701 N. Sacramento,(773) 265-7605,6936794
11/17/2018,JEEP,LL,,GRY,7492185,IL,701 N. Sacramento,(773) 265-7605,6939634
10/13/2018,INFI,4D,,GRY,AJ42050,IL,10300 S. Doty,(773) 568-8495,2861207
12/09/2018,CHEV,4D,,RED,402U026,IL,10300 S. Doty,(773) 568-8495,2865390
12/09/2018,BUIC,4D,,GRY,AX24969,IL,701 N. Sacramento,(773) 265-7605,6942086
12/09/2018,NISS,VN,TK,GRY,Q135173,IL,701 N. Sacramento,(773) 265-7605,6942084
11/17/2018,CHEV,4D,MAL,GRY,Z248858,IL,701 N. Sacramento,(773) 265-7605,6939639
09/18/2018,DODG,VN,,RED,AP22708,IL,10300 S. Doty,(773) 568-8495,2859369
12/09/2018,NISS,4D,,BLK,KHY2608,TX,10300 S. Doty,(773) 568-8495,2865393
12/09/2018,HYUN,4D,,GRY,373U720,IL,701 N. Sacramento,(773) 265-7605,6942085
12/09/2018,CHEV,4D,,TAN,AT46508,IL,10300 S. Doty,(773) 568-8495,2865388
12/09/2018,SATR,4D,,GRY,AV87485,IL,10300 S. Doty,(773) 568-8495,2865389
12/09/2018,OLDS,4D,,GRY,AX23460,IL,701 N. Sacramento,(773) 265-7605,6942087
11/17/2018,VOLV,4D,,BLK,639688,IL,701 N. Sacramento,(773) 265-7605,6939641
10/14/2018,FORD,4D,,BLU,AX16932,IL,10300 S. Doty,(773) 568-8495,2861252
09/18/2018,OLDS,4D,,SIL,754S741,IL,10300 S. Doty,(773) 568-8495,2859373
09/18/2018,KIA,4D,,GLD,732512,IL,701 N. Sacramento,(773) 265-7605,6934601
11/17/2018,CHRY,2D,,RED,,IL,10300 S. Doty,(773) 568-8495,2863585
09/18/2018,BUIC,4D,,GRY,AG35731,IL,701 N. Sacramento,(773) 265-7605,6934606
09/18/2018,BUIC,4D,,WHI,AT54545,IL,701 N. Sacramento,(773) 265-7605,6934605
09/18/2018,CHEV,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2859383
09/18/2018,TOYT,4D,,GRN,AD62511,IL,10300 S. Doty,(773) 568-8495,2859379
09/19/2018,MAZD,LL,,WHI,AL94258,IL,701 N. Sacramento,(773) 265-7605,6934717
11/17/2018,SAA,4D,,BLU,AT57104,IL,701 N. Sacramento,(773) 265-7605,6939637
12/09/2018,FORD,LL,,WHI,Q582230,IL,701 N. Sacramento,(773) 265-7605,6942066
12/09/2018,SATR,4D,,GRY,730509,IL,10300 S. Doty,(773) 568-8495,2865323
12/09/2018,CHEV,4D,,WHI,234416,IL,10300 S. Doty,(773) 568-8495,2865322
12/09/2018,KIA,4D,,RED,490U738,IL,10300 S. Doty,(773) 568-8495,2865328
12/09/2018,FORD,4D,,BLK,BA30976,IL,10300 S. Doty,(773) 568-8495,2865330
12/09/2018,NISS,4D,,BLK,BA31915,IL,10300 S. Doty,(773) 568-8495,2865327
12/09/2018,GMC,LL,,SIL,G947115,IL,10300 S. Doty,(773) 568-8495,2865332
12/09/2018,DODG,4D,,SIL,HES7191,OH,10300 S. Doty,(773) 568-8495,2865331
09/19/2018,FORD,LL,,BLK,ZX76425,IL,701 N. Sacramento,(773) 265-7605,6934644
10/14/2018,NISS,LL,,GRY,AM76742,IL,10300 S. Doty,(773) 568-8495,2861321
10/16/2018,JEEP,LL,,BLK,N855390,IL,701 N. Sacramento,(773) 265-7605,6937034
09/19/2018,MERZ,4D,,RED,Z254203,IL,701 N. Sacramento,(773) 265-7605,6934643
10/16/2018,CHEV,LL,,SIL,ZV92795,IL,701 N. Sacramento,(773) 265-7605,6937035
09/19/2018,FORD,4D,,WHI,AV94079,IL,701 N. Sacramento,(773) 265-7605,6934646
09/19/2018,PONT,2D,,BGE,AQ80729,IL,701 N. Sacramento,(773) 265-7605,6934647
10/13/2018,DODG,VC,,MAR,355892,IL,701 N. Sacramento,(773) 265-7605,6936851
10/13/2018,CHEV,VN,TK,WHI,BB14195,IL,10300 S. Doty,(773) 568-8495,2861235
10/13/2018,TOYT,4D,COA,BLU,L294070,IL,701 N. Sacramento,(773) 265-7605,6936875
10/13/2018,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6936876
10/13/2018,CHEV,VN,TK,BGE,745722,IL,10300 S. Doty,(773) 568-8495,2861236
12/09/2018,VOLK,4D,,WHI,V764851,IL,10300 S. Doty,(773) 568-8495,2865380
12/10/2018,KIA,SW,,BLU,BD31639,IL,701 N. Sacramento,(773) 265-7605,6942138
12/10/2018,CHEV,4D,,WHI,A39328,IL,10300 S. Doty,(773) 568-8495,2865435
12/10/2018,PONT,4D,,TRQ,AQ73784,IL,701 N. Sacramento,(773) 265-7605,6942140
10/15/2018,FORD,PK,,WHI,,IL,10300 S. Doty,(773) 785-9752,1718642
12/10/2018,GMC,PK,,BLU,2222702B,IL,10300 S. Doty,(773) 568-8495,2865438
12/10/2018,INFI,4D,,SIL,BB20202,IL,10300 S. Doty,(773) 568-8495,2865432
12/10/2018,HYUN,4D,,SIL,BA63234,IL,10300 S. Doty,(773) 568-8495,2865415
10/17/2018,FORD,4D,,SIL,AQ53305,IL,10300 S. Doty,(773) 568-8495,2861426
10/17/2018,VOLV,4D,,BLK,05632U2,TX,10300 S. Doty,(773) 568-8495,2861428
11/17/2018,NISS,4D,,BLK,J925986,IL,10300 S. Doty,(773) 568-8495,2863584
09/19/2018,NISS,4D,,GRY,AN70393,IL,10300 S. Doty,(773) 568-8495,2859396
12/09/2018,MERC,4D,,BLK,AX91214,IL,701 N. Sacramento,(773) 265-7605,6941916
12/09/2018,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2865336
10/12/2018,DODG,VN,TK,BLU,AW27984,IL,10300 S. Doty,(773) 568-8495,2861117
10/12/2018,DODG,VN,,WHI,AQ36872,IL,10300 S. Doty,(773) 568-8495,2861116
11/17/2018,HOND,4D,CRV,BLK,AB57935,IL,10300 S. Doty,(773) 568-8495,2863582
10/12/2018,ACUR,4D,,BLK,Z850645,IL,10300 S. Doty,(773) 568-8495,2861114
12/09/2018,CHEV,4D,,BLU,Z252095,IL,10300 S. Doty,(773) 568-8495,2865335
12/09/2018,MITS,LL,,GRY,ZY73284,IL,10300 S. Doty,(773) 568-8495,2865334
10/12/2018,CHEV,4D,,BLU,AW29391,IL,10300 S. Doty,(773) 568-8495,2861118
12/09/2018,MERZ,2D,,BLK,A953708,IL,701 N. Sacramento,(773) 265-7605,6941917
12/09/2018,PONT,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6941918
09/19/2018,LEXS,4D,,BLK,Z896632,IL,701 N. Sacramento,(773) 265-7605,2859399
12/09/2018,FORD,4D,,GRY,Y932884,IL,10300 S. Doty,(773) 568-8495,2865338
12/09/2018,JAGU,4D,,GRN,AQ47741,IL,10300 S. Doty,(773) 568-8495,2865339
12/09/2018,FORD,LL,TK,BLU,AW12279,IL,701 N. Sacramento,(773) 265-7605,6942083
12/09/2018,HYUN,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2865337
12/09/2018,BUIC,LL,,GLD,Q183994,IL,10300 S. Doty,(773) 568-8495,2865386
12/09/2018,CHEV,4D,,BLK,AQ72302,IL,10300 S. Doty,(773) 568-8495,2865395
12/09/2018,PONT,4D,,SIL,769T462,IL,10300 S. Doty,(773) 568-8495,2865396
12/09/2018,HOND,4D,,BLU,R243860,IL,10300 S. Doty,(773) 568-8495,2865397
12/10/2018,FORD,VN,,TAN,2433848B,IL,10300 S. Doty,(773) 568-8495,2865405
12/10/2018,HYUN,LL,,DBL,,IL,10300 S. Doty,(773) 568-8495,2865409
10/13/2018,NISS,4D,,GRY,40T9763,TX,10300 S. Doty,(773) 568-8495,2861182
10/13/2018,CHEV,4D,,BRZ,AV84659,IL,701 N. Sacramento,(773) 265-7605,6936850
12/10/2018,LNDR,LL,,SIL,AR78324,IL,701 N. Sacramento,(773) 265-7605,6942148
10/13/2018,CHEV,4D,,BLK,AS81999,IL,701 N. Sacramento,(773) 265-7605,6936844
